BRANCH_ID,BRANCH_NAME,NUMBER_OF_HOLDS,TITLE,AUTHOR,WEB_LINK,DATE
EPLMLW,Mill Woods Branch,16,Inside the O'Briens : a novel / Lisa Genova,Genova Lisa,http://epl.bibliocommons.com/search?t=smart&q=inside%20the%20o%27briens,June 29 2015
EPLMLW,Mill Woods Branch,15,My secret sister / Helen Edwards & Jenny Lee Smith ; with Jacquie Buttriss. --,Edwards Helen,http://epl.bibliocommons.com/search?t=smart&q=my%20secret%20sister,June 29 2015
EPLMLW,Mill Woods Branch,82,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,University of Cambridge Local Examinations Syndicate,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...,June 22 2015
EPLMLW,Mill Woods Branch,37,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,June 22 2015
EPLMLW,Mill Woods Branch,33,The heir / Keira Cass,Cass Kiera,http://epl.bibliocommons.com/search?t=smart&q=the%20heir%20/,June 22 2015
EPLMLW,Mill Woods Branch,20,Truth or die / James Patterson and Howard Roughan,Patterson James,http://epl.bibliocommons.com/search?t=smart&q=truth%20or%20die,June 22 2015
EPLMLW,Mill Woods Branch,19,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,June 22 2015
EPLMLW,Mill Woods Branch,18,Cambridge IELTS 9 : authentic examination papers from Cambridge ESOL,University of Cambridge Local Examinations Syndicate,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%209,June 22 2015
EPLMLW,Mill Woods Branch,17,Geronimo Stilton. The enchanted charms : the seventh adventure in the Kingdom of Fantasy / text by Geronimo Stilton ; Translated by Emily Clement ; cover by Danilo Barozzi,Barozzi Danilo,http://epl.bibliocommons.com/search?t=smart&q=geronimo%20stilton.%20the,June 22 2015
EPLMLW,Mill Woods Branch,17,Go Set a Watchman  / by Harper  Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,June 22 2015
EPLMLW,Mill Woods Branch,16,Inside the O'Briens : a novel / Lisa Genova,Genova Lisa,http://epl.bibliocommons.com/search?t=smart&q=inside%20the%20o%27briens,June 22 2015
EPLMLW,Mill Woods Branch,15,My secret sister / Helen Edwards & Jenny Lee Smith ; with Jacquie Buttriss. --,Edwards Helen,http://epl.bibliocommons.com/search?t=smart&q=my%20secret%20sister,June 22 2015
EPLMLW,Mill Woods Branch,92,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,University of Cambridge Local Examinations Syndicate,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...,June 15 2015
EPLMLW,Mill Woods Branch,38,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,June 15 2015
EPLMLW,Mill Woods Branch,30,The heir / Keira Cass,Cass Kiera,http://epl.bibliocommons.com/search?t=smart&q=the%20heir%20/,June 15 2015
EPLMLW,Mill Woods Branch,20,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,June 15 2015
EPLMLW,Mill Woods Branch,17,Truth or Die  / by James  Patterson,Patterson James,http://epl.bibliocommons.com/search?t=smart&q=truth%20or%20die,June 15 2015
EPLMLW,Mill Woods Branch,17,My secret sister / Helen Edwards & Jenny Lee Smith ; with Jacquie Buttriss. --,Edwards Helen,http://epl.bibliocommons.com/search?t=smart&q=my%20secret%20sister,June 15 2015
EPLMLW,Mill Woods Branch,16,Inside the O'Briens : a novel / Lisa Genova,Genova Lisa,http://epl.bibliocommons.com/search?t=smart&q=inside%20the%20o%27briens,June 15 2015
EPLMLW,Mill Woods Branch,16,Enchanted Charms  / by Geronimo  Stilton,Stilton Geronimo,http://epl.bibliocommons.com/search?t=smart&q=enchanted%20charms%20/,June 15 2015
EPLMLW,Mill Woods Branch,16,Go Set a Watchman  / by Harper  Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,June 15 2015
EPLMLW,Mill Woods Branch,16,Red queen / Victoria Aveyard,Aveyard Victoria,http://epl.bibliocommons.com/search?t=smart&q=red%20queen%20/,June 15 2015
EPLMLW,Mill Woods Branch,89,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,University of Cambridge Local Examinations Syndicate,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...,June 08 2015
EPLMLW,Mill Woods Branch,39,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,June 08 2015
EPLMLW,Mill Woods Branch,29,The heir / Keira Cass,Cass Kiera,http://epl.bibliocommons.com/search?t=smart&q=the%20heir%20/,June 08 2015
EPLMLW,Mill Woods Branch,22,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,June 08 2015
EPLMLW,Mill Woods Branch,19,Cambridge IELTS 9 : authentic examination papers from Cambridge ESOL,University of Cambridge Local Examinations Syndicate,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%209,June 08 2015
EPLMLW,Mill Woods Branch,16,Red queen / Victoria Aveyard,Aveyard Victoria,http://epl.bibliocommons.com/search?t=smart&q=red%20queen%20/,June 08 2015
EPLMLW,Mill Woods Branch,16,My secret sister / Helen Edwards & Jenny Lee Smith ; with Jacquie Buttriss. --,Edwards Helen,http://epl.bibliocommons.com/search?t=smart&q=my%20secret%20sister,June 08 2015
EPLMLW,Mill Woods Branch,15,Truth or Die  / by James  Patterson,Patterson James,http://epl.bibliocommons.com/search?t=smart&q=truth%20or%20die,June 08 2015
EPLMLW,Mill Woods Branch,15,Go Set a Watchman  / by Harper  Lee,Lee Harper,http://epl.bibliocommons.com/search?t=smart&q=go%20set%20a,June 08 2015
EPLMLW,Mill Woods Branch,14,Enchanted Charms  / by Geronimo  Stilton,Stilton Geronimo,http://epl.bibliocommons.com/search?t=smart&q=enchanted%20charms%20/,June 08 2015
EPLMLW,Mill Woods Branch,81,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,University of Cambridge Local Examinations Syndicate,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...,June 01 2015
EPLMLW,Mill Woods Branch,40,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,June 01 2015
EPLMLW,Mill Woods Branch,32,The heir / Keira Cass,Cass Kiera,http://epl.bibliocommons.com/search?t=smart&q=the%20heir%20/,June 01 2015
EPLMLW,Mill Woods Branch,22,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,June 01 2015
EPLMLW,Mill Woods Branch,17,The maze runner / James Dashner,Dashner James,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner,June 01 2015
EPLMLW,Mill Woods Branch,17,Cambridge IELTS 9 : authentic examination papers from Cambridge ESOL,University of Cambridge Local Examinations Syndicate,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%209,June 01 2015
EPLMLW,Mill Woods Branch,16,Red queen / Victoria Aveyard,Aveyard Victoria,http://epl.bibliocommons.com/search?t=smart&q=red%20queen%20/,June 01 2015
EPLMLW,Mill Woods Branch,15,The liar / Nora Roberts,Roberts Nora,http://epl.bibliocommons.com/search?t=smart&q=the%20liar%20/,June 01 2015
EPLMLW,Mill Woods Branch,14,Inside the O'Briens : a novel / Lisa Genova,Genova Lisa,http://epl.bibliocommons.com/search?t=smart&q=inside%20the%20o%27briens,June 01 2015
EPLMLW,Mill Woods Branch,14,Enchanted Charms  / by Geronimo  Stilton,Stilton Geronimo,http://epl.bibliocommons.com/search?t=smart&q=enchanted%20charms%20/,June 01 2015
EPLMLW,Mill Woods Branch,70,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,University of Cambridge Local Examinations Syndicate,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...,May 25 2015
EPLMLW,Mill Woods Branch,41,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,May 25 2015
EPLMLW,Mill Woods Branch,27,The heir / Keira Cass,Cass Kiera,http://epl.bibliocommons.com/search?t=smart&q=the%20heir%20/,May 25 2015
EPLMLW,Mill Woods Branch,20,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,May 25 2015
EPLMLW,Mill Woods Branch,20,The maze runner / James Dashner,Dashner James,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner,May 25 2015
EPLMLW,Mill Woods Branch,19,Cambridge IELTS 9 : authentic examination papers from Cambridge ESOL,University of Cambridge Local Examinations Syndicate,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%209,May 25 2015
EPLMLW,Mill Woods Branch,15,Big Nate. Say good-bye to dork city / by Lincoln Peirce,Peirce Lincoln,http://epl.bibliocommons.com/search?t=smart&q=big%20nate.%20say,May 25 2015
EPLMLW,Mill Woods Branch,15,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,May 25 2015
EPLMLW,Mill Woods Branch,14,Red queen / Victoria Aveyard,Aveyard Victoria,http://epl.bibliocommons.com/search?t=smart&q=red%20queen%20/,May 25 2015
EPLMLW,Mill Woods Branch,14,Memory man / David Baldacci,Baldacci David,http://epl.bibliocommons.com/search?t=smart&q=memory%20man%20/,May 25 2015
EPLMLW,Mill Woods Branch,69,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,University of Cambridge Local Examinations Syndicate,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...,May 18 2015
EPLMLW,Mill Woods Branch,46,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,May 18 2015
EPLMLW,Mill Woods Branch,26,The heir / Keira Cass,Cass Kiera,http://epl.bibliocommons.com/search?t=smart&q=the%20heir%20/,May 18 2015
EPLMLW,Mill Woods Branch,21,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,May 18 2015
EPLMLW,Mill Woods Branch,21,The maze runner / James Dashner,Dashner James,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner,May 18 2015
EPLMLW,Mill Woods Branch,18,Cambridge IELTS 9 : authentic examination papers from Cambridge ESOL,University of Cambridge Local Examinations Syndicate,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%209,May 18 2015
EPLMLW,Mill Woods Branch,17,14th deadly sin / James Patterson and Maxine Paetro,Patterson James,http://epl.bibliocommons.com/search?t=smart&q=14th%20deadly%20sin,May 18 2015
EPLMLW,Mill Woods Branch,16,Red queen / Victoria Aveyard,Aveyard Victoria,http://epl.bibliocommons.com/search?t=smart&q=red%20queen%20/,May 18 2015
EPLMLW,Mill Woods Branch,16,Big Nate. Say good-bye to dork city / by Lincoln Peirce,Peirce Lincoln,http://epl.bibliocommons.com/search?t=smart&q=big%20nate.%20say,May 18 2015
EPLMLW,Mill Woods Branch,14,Memory man / David Baldacci,Baldacci David,http://epl.bibliocommons.com/search?t=smart&q=memory%20man%20/,May 18 2015
EPLMLW,Mill Woods Branch,69,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,University of Cambridge Local Examinations Syndicate,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...,May 11 2015
EPLMLW,Mill Woods Branch,48,The girl on the train / Paula Hawkins,Hawkins Paula,http://epl.bibliocommons.com/search?t=smart&q=the%20girl%20on,May 11 2015
EPLMLW,Mill Woods Branch,27,The maze runner / James Dashner,Dashner James,http://epl.bibliocommons.com/search?t=smart&q=the%20maze%20runner,May 11 2015
EPLMLW,Mill Woods Branch,23,The life-changing magic of tidying up : the Japanese art of decluttering and organizing / Marie Kond?o ; translated from the Japanese by Cathy Hirano,Kond o Marie,http://epl.bibliocommons.com/search?t=smart&q=the%20life-changing%20magic,May 11 2015
EPLMLW,Mill Woods Branch,22,Heir  / by Kiera  Cass,Cass Kiera,http://epl.bibliocommons.com/search?t=smart&q=heir%20/%20by,May 11 2015
EPLMLW,Mill Woods Branch,17,Red queen / Victoria Aveyard,Aveyard Victoria,http://epl.bibliocommons.com/search?t=smart&q=red%20queen%20/,May 11 2015
EPLMLW,Mill Woods Branch,17,Cambridge IELTS 9 : authentic examination papers from Cambridge ESOL,University of Cambridge Local Examinations Syndicate,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%209,May 11 2015
EPLMLW,Mill Woods Branch,15,All the light we cannot see : a novel / Anthony Doerr,Doerr Anthony,http://epl.bibliocommons.com/search?t=smart&q=all%20the%20light,May 11 2015
EPLMLW,Mill Woods Branch,14,Big Nate. Say good-bye to dork city / by Lincoln Peirce,Peirce Lincoln,http://epl.bibliocommons.com/search?t=smart&q=big%20nate.%20say,May 11 2015
EPLMLW,Mill Woods Branch,14,14th deadly sin / James Patterson and Maxine Paetro,Patterson James,http://epl.bibliocommons.com/search?t=smart&q=14th%20deadly%20sin,May 11 2015
EPLMLW,Mill Woods Branch,80,Cambridge IELTS ... : examination papers from the University of Cambridge Local Examinations Syndicate,University of Cambridge Local Examinations Syndicate,http://epl.bibliocommons.com/search?t=smart&q=cambridge%20ielts%20...,May 04 2015
